avg_wait,p95_wait,avg_delay,p95_delay,near_misses,severe_conflicts,min_ttc_observed,extensions,ped_type_waits,Controller
1.6870967741935483,5.249999999999997,9.46279069767443,22.61000000000005,3,236,0.4152925069440902,12,"{'normal': [0.1, 0.1, 3.1000000000000014, 1.2, 0.1, 0.1, 0.1, 0.1, 6.399999999999993, 3.5000000000000018, 0.1], 'slow_walker': [0.1, 0.1], 'distracted': [2.800000000000001, 6.8999999999999915, 2.1000000000000005, 2.1000000000000005], 'elderly': [1.6000000000000003, 1.6000000000000003], 'child': [1.2, 3.700000000000002], 'hurried': [0.1], 'paired_group': [4.100000000000001, 4.100000000000001, 0.1, 0.1, 2.600000000000001, 2.600000000000001]}",Heuristic
1.8064516129032258,4.5,8.70000000000001,26.69000000000011,0,159,0.46894160911927607,10,"{'normal': [4.6, 0.1, 1.8000000000000005, 0.1, 4.4, 0.1, 3.2000000000000015, 0.1, 1.9000000000000006, 0.30000000000000004, 0.1, 2.500000000000001, 0.1, 4.100000000000001, 2.9000000000000012], 'slow_walker': [0.1], 'distracted': [2.1000000000000005], 'elderly': [9.099999999999984, 2.800000000000001, 1.6000000000000003], 'child': [4.4], 'hurried': [], 'paired_group': [3.5000000000000018, 3.5000000000000018, 0.1, 0.1, 0.1, 0.1]}",Heuristic
1.2935483870967746,4.000000000000001,8.422222222222224,25.00000000000008,4,209,0.49138917260009646,11,"{'normal': [0.1, 0.1, 1.3, 0.1, 3.0000000000000013, 0.1, 1.5000000000000002, 0.1, 0.2, 0.1, 0.5, 4.5, 0.1, 0.1, 1.7000000000000004], 'slow_walker': [0.1, 0.1], 'distracted': [5.899999999999995], 'elderly': [1.6000000000000003, 1.6000000000000003], 'child': [2.9000000000000012], 'hurried': [], 'paired_group': [3.5000000000000018, 3.5000000000000018, 0.1, 0.1, 3.2000000000000015, 3.2000000000000015, 0.1, 0.1]}",Heuristic
4.235294117647051,15.624999999999961,4.922727272727271,15.259999999999964,1,93,0.6403124237432849,1,"{'normal': [4.4, 1.6000000000000003, 13.199999999999969, 2.500000000000001, 10.29999999999998, 0.1, 11.699999999999974], 'slow_walker': [0.1], 'distracted': [16.599999999999966, 5.399999999999997, 11.899999999999974], 'elderly': [10.499999999999979, 1.8000000000000005, 17.49999999999998], 'child': [1.2, 1.2], 'hurried': [0.1, 0.1, 0.4], 'paired_group': [0.1, 0.1, 15.099999999999962, 15.099999999999962, 0.1, 0.1, 0.1, 0.1, 0.7, 0.7, 0.1, 0.1]}",Smart (Full)
4.1645161290322505,14.999999999999963,4.797727272727266,15.329999999999965,0,57,0.6403124237432849,0,"{'normal': [0.1, 17.49999999999998, 0.1, 5.4999999999999964, 0.1, 11.399999999999975, 0.1, 8.899999999999984, 0.1, 0.1, 7.19999999999999, 0.1, 4.799999999999999], 'slow_walker': [1.4000000000000001], 'distracted': [2.1000000000000005], 'elderly': [4.899999999999999, 3.900000000000002], 'child': [1.2, 1.2], 'hurried': [0.1, 0.1], 'paired_group': [0.8999999999999999, 0.8999999999999999, 14.999999999999963, 14.999999999999963, 0.1, 0.1]}",Smart (Full)
4.731249999999992,15.84499999999996,4.552272727272722,16.17999999999997,0,84,0.6103277807866851,1,"{'normal': [0.1, 0.1, 15.79999999999996, 10.599999999999978, 0.2, 0.1, 7.799999999999988, 0.1, 0.1, 0.1, 13.899999999999967], 'slow_walker': [13.699999999999967, 2.9000000000000012], 'distracted': [2.1000000000000005], 'elderly': [1.6000000000000003, 16.599999999999966, 6.699999999999992, 12.499999999999972, 2.0000000000000004], 'child': [], 'hurried': [0.1, 3.900000000000002], 'paired_group': [5.4999999999999964, 5.4999999999999964, 5.099999999999998, 5.099999999999998, 0.1, 0.1, 0.1, 0.1]}",Smart (Full)
2.674193548387093,12.299999999999972,6.327272727272722,19.850000000000016,0,175,0.6403124237432849,0,"{'normal': [9.599999999999982, 0.1, 0.5, 0.1, 0.1, 0.1, 6.199999999999994, 0.7], 'slow_walker': [0.1, 14.999999999999963, 16.09999999999996, 5.099999999999998, 5.299999999999997, 4.000000000000002, 0.1, 5.799999999999995], 'distracted': [2.1000000000000005], 'elderly': [1.6000000000000003, 4.799999999999999, 2.500000000000001], 'child': [], 'hurried': [0.5, 0.1], 'paired_group': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1]}",Smart (Full)
2.842857142857139,10.849999999999977,4.531818181818178,18.009999999999987,0,166,0.5027341763010443,0,"{'normal': [0.1, 0.1, 0.1, 0.1, 11.199999999999976, 0.1, 1.3, 0.1, 0.1, 10.19999999999998, 0.1, 0.1, 8.499999999999986, 0.1, 0.1], 'slow_walker': [6.299999999999994, 0.1], 'distracted': [2.9000000000000012], 'elderly': [6.8999999999999915, 1.6000000000000003, 4.4], 'child': [], 'hurried': [11.599999999999975, 1.6000000000000003], 'paired_group': [0.1, 0.1]}",Smart (Full)
2.646666666666662,10.619999999999978,6.2704545454545375,17.139999999999976,0,168,0.5841266985851619,0,"{'normal': [0.1, 0.1, 10.399999999999979, 0.1, 0.1, 0.6, 0.1, 0.5, 10.799999999999978, 0.1, 0.9999999999999999, 0.1, 0.1], 'slow_walker': [0.1, 16.399999999999963], 'distracted': [2.1000000000000005, 2.3000000000000007, 2.400000000000001], 'elderly': [1.6000000000000003, 5.899999999999995, 1.6000000000000003, 1.6000000000000003], 'child': [], 'hurried': [], 'paired_group': [0.7999999999999999, 0.7999999999999999, 9.699999999999982, 9.699999999999982, 0.1, 0.1]}",Smart (Full)
3.897058823529405,14.574999999999964,4.504545454545449,13.809999999999969,0,160,0.6103277807866851,0,"{'normal': [0.1, 0.1, 0.1, 0.1, 4.300000000000001, 13.399999999999968, 3.2000000000000015, 0.1, 14.399999999999965, 3.900000000000002, 0.1, 11.499999999999975], 'slow_walker': [], 'distracted': [2.1000000000000005, 14.899999999999963, 4.5], 'elderly': [16.89999999999997, 5.099999999999998, 1.6000000000000003], 'child': [], 'hurried': [], 'paired_group': [8.799999999999985, 8.799999999999985, 0.1, 0.1, 2.1000000000000005, 2.1000000000000005, 0.1, 0.1, 0.7, 0.7, 0.1, 0.1]}",Smart (Full)
4.6096774193548296,13.999999999999966,5.468181818181815,19.275000000000006,0,116,0.6103277807866851,1,"{'normal': [0.1, 0.1, 7.099999999999991, 0.1, 15.299999999999962, 3.900000000000002, 0.1, 10.999999999999977, 0.2, 0.1, 9.499999999999982, 0.6, 0.1], 'slow_walker': [0.1, 12.69999999999997, 0.1], 'distracted': [2.1000000000000005], 'elderly': [], 'child': [1.2, 10.29999999999998], 'hurried': [15.99999999999996], 'paired_group': [4.100000000000001, 4.100000000000001, 6.5999999999999925, 6.5999999999999925, 0.1, 0.1, 10.499999999999979, 10.499999999999979]}",Smart (Full)
3.7099999999999937,13.234999999999959,6.588636363636359,20.585000000000022,0,223,0.6103277807866851,1,"{'normal': [0.1, 0.1, 0.1, 0.1, 10.999999999999977, 0.4, 0.30000000000000004, 0.1, 10.499999999999979, 11.199999999999976, 0.7999999999999999], 'slow_walker': [0.1, 0.1, 5.699999999999996, 15.89999999999996], 'distracted': [2.1000000000000005, 2.1000000000000005], 'elderly': [2.500000000000001, 1.6000000000000003, 1.6000000000000003], 'child': [], 'hurried': [14.899999999999963, 0.1], 'paired_group': [8.599999999999985, 8.599999999999985, 0.1, 0.1, 0.8999999999999999, 0.8999999999999999]}",Smart (Full)
3.218749999999995,11.779999999999974,4.611363636363629,16.41499999999997,0,122,0.606658080359133,0,"{'normal': [0.1, 0.1, 0.1, 3.4000000000000017, 0.1, 0.30000000000000004, 0.1, 0.1, 0.1, 7.499999999999989], 'slow_walker': [], 'distracted': [11.599999999999975, 2.1000000000000005], 'elderly': [16.499999999999964, 11.999999999999973, 7.699999999999989], 'child': [9.299999999999983], 'hurried': [0.1, 0.1, 0.1, 0.1], 'paired_group': [7.699999999999989, 7.699999999999989, 5.4999999999999964, 5.4999999999999964, 0.1, 0.1, 0.4, 0.4]}",Smart (Full)
4.854545454545447,16.859999999999967,4.336363636363634,19.70500000000002,1,149,0.5435020397506481,0,"{'normal': [0.1, 3.600000000000002, 0.1, 12.89999999999997, 11.099999999999977, 0.1, 8.499999999999986, 0.1, 0.1], 'slow_walker': [0.1, 0.1, 0.1, 1.2], 'distracted': [7.899999999999988, 17.099999999999973, 4.699999999999999], 'elderly': [17.59999999999998], 'child': [], 'hurried': [0.1, 15.499999999999961], 'paired_group': [0.1, 0.1, 5.699999999999996, 5.699999999999996, 16.699999999999967, 16.699999999999967, 0.1, 0.1, 4.899999999999999, 4.899999999999999, 0.1, 0.1]}",Smart (Risk-Averse)
4.434482758620683,16.339999999999964,4.806818181818174,15.609999999999962,0,87,0.6103277807866851,0,"{'normal': [0.1, 17.49999999999998, 0.1, 5.4999999999999964, 0.1, 15.199999999999962, 0.1, 12.299999999999972, 1.0999999999999999, 0.1, 8.099999999999987, 0.1, 0.1], 'slow_walker': [1.4000000000000001, 0.1], 'distracted': [2.1000000000000005], 'elderly': [4.899999999999999, 4.899999999999999], 'child': [1.2], 'hurried': [0.1, 0.1], 'paired_group': [4.699999999999999, 4.699999999999999, 10.799999999999978, 10.799999999999978]}",Smart (Risk-Averse)
